area_name,lat,lon
"Yokohama-shi, Nishi-ku",35.47212455920112,139.61102963710812
"Yokohama-shi, Nishi-ku",35.4714352792148,139.61223383922038
"Yokohama-shi, Nishi-ku",35.47203210799546,139.61468163375048
"Yokohama-shi, Nishi-ku",35.47058646759143,139.61470530480608
"Yokohama-shi, Nishi-ku",35.47007255900144,139.61615344982192
"Yokohama-shi, Nishi-ku",35.468683135218555,139.6163605582932
"Yokohama-shi, Nishi-ku",35.46800646822396,139.62333752300833
"Yokohama-shi, Nishi-ku",35.46567758565209,139.62703944191674
"Yokohama-shi, Nishi-ku",35.467187026659985,139.6317733589534
"Yokohama-shi, Nishi-ku",35.46497233280695,139.63347451383777
"Yokohama-shi, Nishi-ku",35.46449853218155,139.6329379513254
"Yokohama-shi, Nishi-ku",35.46411177513835,139.63411255495055
"Yokohama-shi, Nishi-ku",35.463530585568094,139.6337811412867
"Yokohama-shi, Nishi-ku",35.46384382033608,139.6346190414357
"Yokohama-shi, Nishi-ku",35.46378397315192,139.6383878600118
"Yokohama-shi, Nishi-ku",35.46284838684363,139.6388083659134
"Yokohama-shi, Nishi-ku",35.461996999561904,139.6381290531134
"Yokohama-shi, Nishi-ku",35.458501485854924,139.6384879743406
"Yokohama-shi, Nishi-ku",35.457949505365434,139.63879664055253
"Yokohama-shi, Nishi-ku",35.4583226799478,139.63790256784932
"Yokohama-shi, Nishi-ku",35.457380278577034,139.6380740856506
"Yokohama-shi, Nishi-ku",35.455813360098546,139.63513544744296
"Yokohama-shi, Nishi-ku",35.45543257725171,139.63551168601555
"Yokohama-shi, Nishi-ku",35.45240063977775,139.6332988069944
"Yokohama-shi, Nishi-ku",35.452264252193515,139.6325543580972
"Yokohama-shi, Nishi-ku",35.45475313494927,139.63038966295267
"Yokohama-shi, Nishi-ku",35.45429453196715,139.629471581948
"Yokohama-shi, Nishi-ku",35.454955639791024,139.62832800313492
"Yokohama-shi, Nishi-ku",35.454370918583095,139.62772046702605
"Yokohama-shi, Nishi-ku",35.45245146766115,139.62913797663634
"Yokohama-shi, Nishi-ku",35.450816467805794,139.6280022444081
"Yokohama-shi, Nishi-ku",35.44901717080586,139.62808700371227
"Yokohama-shi, Nishi-ku",35.4483748381283,139.62720933913977
"Yokohama-shi, Nishi-ku",35.44920872100573,139.62673433162422
"Yokohama-shi, Nishi-ku",35.44900733312198,139.6261798833949
"Yokohama-shi, Nishi-ku",35.44748566673019,139.62691625188359
"Yokohama-shi, Nishi-ku",35.44538469394854,139.62659856007554
"Yokohama-shi, Nishi-ku",35.44249789176433,139.62398425427
"Yokohama-shi, Nishi-ku",35.44302180171485,139.622708002972
"Yokohama-shi, Nishi-ku",35.442265107648666,139.62174785977595
"Yokohama-shi, Nishi-ku",35.442101135159305,139.61996992167462
"Yokohama-shi, Nishi-ku",35.44432622517519,139.61484119326656
"Yokohama-shi, Nishi-ku",35.442567332916155,139.61148116692243
"Yokohama-shi, Nishi-ku",35.44321789169243,139.60984671925075
"Yokohama-shi, Nishi-ku",35.44312061292601,139.6065568607106
"Yokohama-shi, Nishi-ku",35.44346872070497,139.60439644633902
"Yokohama-shi, Nishi-ku",35.44563761298548,139.60312644622854
"Yokohama-shi, Nishi-ku",35.44605622491491,139.60418700412697
"Yokohama-shi, Nishi-ku",35.448984892338956,139.60354833978408
"Yokohama-shi, Nishi-ku",35.44988808057053,139.6050239950614
"Yokohama-shi, Nishi-ku",35.45100446838154,139.60455085633703
"Yokohama-shi, Nishi-ku",35.45299094577558,139.60801236128157
"Yokohama-shi, Nishi-ku",35.454273306168204,139.60520949372324
"Yokohama-shi, Nishi-ku",35.45945272126613,139.6066278855685
"Yokohama-shi, Nishi-ku",35.46062433284675,139.60559455284636
"Yokohama-shi, Nishi-ku",35.467793414334665,139.60460968908592
"Yokohama-shi, Nishi-ku",35.46898564017522,139.60674247718362
"Yokohama-shi, Nishi-ku",35.47033369424463,139.60695861215027
"Yokohama-shi, Nishi-ku",35.47212455920112,139.61102963710812
