area_name,lat,lon
Chiyoda-ku,35.703120197639066,139.77279358035946
Chiyoda-ku,35.70303991875727,139.77366136228216
Chiyoda-ku,35.70187880226496,139.77317053209447
Chiyoda-ku,35.70061574761871,139.77664413741707
Chiyoda-ku,35.700331306444696,139.78039360618004
Chiyoda-ku,35.69807797321994,139.77997747098357
Chiyoda-ku,35.697855441375566,139.78266080425283
Chiyoda-ku,35.69657130572125,139.78254330692812
Chiyoda-ku,35.695237972654354,139.78197800298256
Chiyoda-ku,35.694717694166286,139.7825885599142
Chiyoda-ku,35.6929754681434,139.78022688716123
Chiyoda-ku,35.68929797302309,139.77043208837028
Chiyoda-ku,35.68691158600092,139.76967569377825
Chiyoda-ku,35.684508531843335,139.77090066123662
Chiyoda-ku,35.67841050514073,139.77032228294706
Chiyoda-ku,35.672512720585644,139.76368416299374
Chiyoda-ku,35.6699049726364,139.75431688661513
Chiyoda-ku,35.670830802199816,139.74951603123986
Chiyoda-ku,35.66960858576766,139.74766769061148
Chiyoda-ku,35.67050497332593,139.746962411686
Chiyoda-ku,35.67142969402522,139.74320603073375
Chiyoda-ku,35.674025532252585,139.73906130993157
Chiyoda-ku,35.678873027368354,139.73677522699518
Chiyoda-ku,35.678878026699635,139.73383379998995
Chiyoda-ku,35.681495278684224,139.7314993901848
Chiyoda-ku,35.68554191942411,139.7300013615736
Chiyoda-ku,35.68914246765081,139.73117527901593
Chiyoda-ku,35.69322525214375,139.73757089498088
Chiyoda-ku,35.70127355942725,139.74412263325303
Chiyoda-ku,35.70162855871109,139.74369014298577
Chiyoda-ku,35.702911054002016,139.74587044136786
Chiyoda-ku,35.70312438668117,139.74906405985848
Chiyoda-ku,35.70158658555255,139.7613001951479
Chiyoda-ku,35.70000853166846,139.7645610253711
Chiyoda-ku,35.699700747691395,139.7682841116225
Chiyoda-ku,35.70096853187232,139.76786688734705
Chiyoda-ku,35.7017824138274,139.7664010508679
Chiyoda-ku,35.70264602739229,139.76677299607695
Chiyoda-ku,35.702742973409556,139.76809719832715
Chiyoda-ku,35.7034660274353,139.76806080366327
Chiyoda-ku,35.70336686458916,139.7698949682782
Chiyoda-ku,35.70535158560722,139.77013861170758
Chiyoda-ku,35.70509546768176,139.77303916992184
Chiyoda-ku,35.703120197639066,139.77279358035946
